GO:0044281	P	0.14	small molecule metabolic process
GO:1901576	P	0.13	organic substance biosynthetic process
GO:0044763	P	0.13	single-organism cellular process
GO:0044711	P	0.13	single-organism biosynthetic process
GO:0044237	P	0.13	cellular metabolic process
GO:1901566	P	0.12	organonitrogen compound biosynthetic process
GO:0044249	P	0.12	cellular biosynthetic process
GO:0044238	P	0.12	primary metabolic process
GO:0044271	P	0.11	cellular nitrogen compound biosynthetic process
GO:1901362	P	0.08	organic cyclic compound biosynthetic process
