GO:0044430	C	0.04	cytoskeletal part
GO:0005856	C	0.03	cytoskeleton
GO:0042995	C	0.02	cell projection
GO:0098794	C	0.01	postsynapse
GO:0070062	C	0.01	extracellular exosome
GO:0045335	C	0.01	phagocytic vesicle
GO:0043005	C	0.01	neuron projection
GO:0032982	C	0.01	myosin filament
GO:0032155	C	0.01	cell division site part
GO:0031252	C	0.01	cell leading edge
