GO:0044763	P	0.24	single-organism cellular process
GO:0008610	P	0.05	lipid biosynthetic process
GO:0006644	P	0.05	phospholipid metabolic process
GO:0045017	P	0.04	glycerolipid biosynthetic process
GO:0008654	P	0.04	phospholipid biosynthetic process
GO:0006650	P	0.04	glycerophospholipid metabolic process
GO:1902589	P	0.03	single-organism organelle organization
GO:0046474	P	0.03	glycerophospholipid biosynthetic process
GO:0030030	P	0.03	cell projection organization
GO:0006614	P	0.03	SRP-dependent cotranslational protein targeting to membrane
