GO:0009987	P	0.97	cellular process
GO:0044237	P	0.85	cellular metabolic process
GO:0071704	P	0.52	organic substance metabolic process
GO:0006807	P	0.38	nitrogen compound metabolic process
GO:0044238	P	0.37	primary metabolic process
GO:0034641	P	0.21	cellular nitrogen compound metabolic process
GO:0044260	P	0.18	cellular macromolecule metabolic process
GO:0044699	P	0.16	single-organism process
GO:0044763	P	0.14	single-organism cellular process
GO:1901564	P	0.09	organonitrogen compound metabolic process
