GO:0044763	P	0.33	single-organism cellular process
GO:0000422	P	0.13	mitophagy
GO:0006950	P	0.03	response to stress
GO:0098542	P	0.02	defense response to other organism
GO:0044248	P	0.02	cellular catabolic process
GO:0044036	P	0.02	cell wall macromolecule metabolic process
GO:0019058	P	0.02	viral life cycle
GO:0009617	P	0.02	response to bacterium
GO:0007204	P	0.02	positive regulation of cytosolic calcium ion concentration
GO:0007200	P	0.02	phospholipase C-activating G-protein coupled receptor signaling pathway
