GO:0035639	F	0.05	purine ribonucleoside triphosphate binding
GO:0032559	F	0.05	adenyl ribonucleotide binding
GO:0032550	F	0.05	purine ribonucleoside binding
GO:0015631	F	0.05	tubulin binding
GO:0003774	F	0.05	motor activity
