GO:0044444	C	1.00	cytoplasmic part
GO:0030529	C	1.00	intracellular ribonucleoprotein complex
GO:0044391	C	0.99	ribosomal subunit
GO:0044445	C	0.94	cytosolic part
GO:0015934	C	0.89	large ribosomal subunit
GO:0022625	C	0.75	cytosolic large ribosomal subunit
GO:0005840	C	0.10	ribosome
GO:0005622	C	0.08	intracellular
GO:0015935	C	0.03	small ribosomal subunit
GO:0005829	C	0.03	cytosol
