GO:0044464	C	1.00	cell part
GO:1990234	C	0.95	transferase complex
GO:0016020	C	0.94	membrane
GO:0031248	C	0.93	protein acetyltransferase complex
GO:0005886	C	0.80	plasma membrane
GO:0031982	C	0.04	vesicle
GO:0098852	C	0.03	lytic vacuole membrane
GO:0005765	C	0.02	lysosomal membrane
GO:0070062	C	0.01	extracellular exosome
GO:0043625	C	0.01	delta DNA polymerase complex
