GO:0060009	P	0.01	Sertoli cell development
GO:0036112	P	0.01	medium-chain fatty-acyl-CoA metabolic process
GO:0036111	P	0.01	very long-chain fatty-acyl-CoA metabolic process
GO:0036109	P	0.01	alpha-linolenic acid metabolic process
GO:0033540	P	0.01	fatty acid beta-oxidation using acyl-CoA oxidase
GO:0016310	P	0.01	phosphorylation
GO:0015979	P	0.01	photosynthesis
GO:0008210	P	0.01	estrogen metabolic process
GO:0008209	P	0.01	androgen metabolic process
GO:0006699	P	0.01	bile acid biosynthetic process
