GO:1903553	P	0.01	positive regulation of extracellular exosome assembly
GO:1903543	P	0.01	positive regulation of exosomal secretion
GO:1901673	P	0.01	regulation of mitotic spindle assembly
GO:0090611	P	0.01	ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway
GO:0039702	P	0.01	viral budding via host ESCRT complex
GO:0036258	P	0.01	multivesicular body assembly
GO:0015031	P	0.01	protein transport
GO:0010824	P	0.01	regulation of centrosome duplication
GO:0007080	P	0.01	mitotic metaphase plate congression
GO:0006997	P	0.01	nucleus organization
