GO:0044464	C	1.00	cell part
GO:0044444	C	0.99	cytoplasmic part
GO:0005829	C	0.98	cytosol
GO:0016020	C	0.16	membrane
GO:0005886	C	0.05	plasma membrane
GO:0005739	C	0.02	mitochondrion
GO:0005737	C	0.02	cytoplasm
GO:0032153	C	0.01	cell division site
GO:0031090	C	0.01	organelle membrane
GO:0009279	C	0.01	cell outer membrane
